snapshot_date,product_id,warehouse,units_on_hand
2025-07-24,37,West,134
2025-07-24,37,East,121
2025-07-24,37,Central,137
2025-07-24,38,West,241
2025-07-24,38,East,490
2025-07-24,38,Central,313
2025-07-24,39,West,175
2025-07-24,39,East,187
2025-07-24,39,Central,94
2025-07-24,40,West,255
2025-07-24,40,East,217
2025-07-24,40,Central,107
2025-07-24,41,West,214
2025-07-24,41,East,358
2025-07-24,41,Central,385
2025-07-24,42,West,190
2025-07-24,42,East,186
2025-07-24,42,Central,437
2025-07-24,43,West,205
2025-07-24,43,East,143
2025-07-24,43,Central,230
2025-07-24,44,West,92
2025-07-24,44,East,292
2025-07-24,44,Central,67
2025-07-24,45,West,294
2025-07-24,45,East,351
2025-07-24,45,Central,117
2025-07-24,46,West,416
2025-07-24,46,East,51
2025-07-24,46,Central,369
2025-07-24,47,West,138
2025-07-24,47,East,411
2025-07-24,47,Central,120
2025-07-24,48,West,284
2025-07-24,48,East,221
2025-07-24,48,Central,438
2025-07-24,49,West,195
2025-07-24,49,East,100
2025-07-24,49,Central,74
2025-07-24,50,West,409
2025-07-24,50,East,491
2025-07-24,50,Central,378
2025-07-24,51,West,76
2025-07-24,51,East,242
2025-07-24,51,Central,412
2025-07-24,52,West,4
2025-07-24,52,East,90
2025-07-24,52,Central,215
2025-07-24,53,West,255
2025-07-24,53,East,68
2025-07-24,53,Central,457
2025-07-24,54,West,434
2025-07-24,54,East,322
2025-07-24,54,Central,264
2025-07-24,55,West,273
2025-07-24,55,East,368
2025-07-24,55,Central,161
2025-07-24,56,West,402
2025-07-24,56,East,249
2025-07-24,56,Central,153
2025-07-24,57,West,128
2025-07-24,57,East,287
2025-07-24,57,Central,439
2025-07-24,58,West,290
2025-07-24,58,East,24
2025-07-24,58,Central,203
2025-07-24,59,West,50
2025-07-24,59,East,353
2025-07-24,59,Central,83
2025-07-24,60,West,30
2025-07-24,60,East,110
2025-07-24,60,Central,416
2025-07-24,61,West,130
2025-07-24,61,East,243
2025-07-24,61,Central,429
2025-07-24,62,West,322
2025-07-24,62,East,49
2025-07-24,62,Central,230
2025-07-24,63,West,381
2025-07-24,63,East,171
2025-07-24,63,Central,133
2025-07-24,64,West,184
2025-07-24,64,East,184
2025-07-24,64,Central,286
2025-07-24,65,West,285
2025-07-24,65,East,477
2025-07-24,65,Central,414
2025-07-24,66,West,131
2025-07-24,66,East,176
2025-07-24,66,Central,10
2025-07-24,67,West,210
2025-07-24,67,East,62
2025-07-24,67,Central,179
2025-07-24,68,West,444
2025-07-24,68,East,347
2025-07-24,68,Central,493
2025-07-24,69,West,310
2025-07-24,69,East,101
2025-07-24,69,Central,295
2025-07-24,70,West,294
2025-07-24,70,East,332
2025-07-24,70,Central,332
2025-07-24,71,West,275
2025-07-24,71,East,89
2025-07-24,71,Central,399
2025-07-24,72,West,145
2025-07-24,72,East,181
2025-07-24,72,Central,166
2025-07-24,73,West,344
2025-07-24,73,East,261
2025-07-24,73,Central,249
2025-07-24,74,West,396
2025-07-24,74,East,377
2025-07-24,74,Central,228
2025-07-24,75,West,455
2025-07-24,75,East,40
2025-07-24,75,Central,195
2025-07-24,76,West,314
2025-07-24,76,East,146
2025-07-24,76,Central,237
2025-07-24,77,West,323
2025-07-24,77,East,489
2025-07-24,77,Central,74
2025-07-24,78,West,444
2025-07-24,78,East,85
2025-07-24,78,Central,327
2025-07-24,79,West,413
2025-07-24,79,East,475
2025-07-24,79,Central,172
2025-07-24,80,West,215
2025-07-24,80,East,323
2025-07-24,80,Central,313
2025-07-24,81,West,292
2025-07-24,81,East,207
2025-07-24,81,Central,434
2025-07-24,82,West,464
2025-07-24,82,East,36
2025-07-24,82,Central,40
2025-07-24,83,West,82
2025-07-24,83,East,175
2025-07-24,83,Central,116
2025-07-24,84,West,160
2025-07-24,84,East,162
2025-07-24,84,Central,334
2025-07-24,85,West,149
2025-07-24,85,East,363
2025-07-24,85,Central,136
2025-07-24,86,West,309
2025-07-24,86,East,330
2025-07-24,86,Central,202
2025-07-24,87,West,138
2025-07-24,87,East,454
2025-07-24,87,Central,227
2025-07-24,88,West,399
2025-07-24,88,East,441
2025-07-24,88,Central,480
2025-07-24,89,West,185
2025-07-24,89,East,382
2025-07-24,89,Central,300
2025-07-24,90,West,266
2025-07-24,90,East,494
2025-07-24,90,Central,230
2025-08-23,1,West,211
2025-08-23,1,East,85
2025-08-23,1,Central,94
2025-08-23,2,West,437
2025-08-23,2,East,11
2025-08-23,2,Central,64
2025-08-23,3,West,372
2025-08-23,3,East,120
2025-08-23,3,Central,338
2025-08-23,4,West,128
2025-08-23,4,East,481
2025-08-23,4,Central,380
2025-08-23,5,West,358
2025-08-23,5,East,383
2025-08-23,5,Central,40
2025-08-23,6,West,107
2025-08-23,6,East,85
2025-08-23,6,Central,203
2025-08-23,7,West,52
2025-08-23,7,East,48
2025-08-23,7,Central,32
2025-08-23,8,West,479
2025-08-23,8,East,449
2025-08-23,8,Central,242
2025-08-23,9,West,280
2025-08-23,9,East,27
2025-08-23,9,Central,13
2025-08-23,10,West,394
2025-08-23,10,East,203
2025-08-23,10,Central,268
2025-08-23,11,West,391
2025-08-23,11,East,42
2025-08-23,11,Central,53
2025-08-23,12,West,134
2025-08-23,12,East,316
2025-08-23,12,Central,79
2025-08-23,13,West,43
2025-08-23,13,East,335
2025-08-23,13,Central,476
2025-08-23,14,West,453
2025-08-23,14,East,199
2025-08-23,14,Central,158
2025-08-23,15,West,117
2025-08-23,15,East,126
2025-08-23,15,Central,377
2025-08-23,16,West,145
2025-08-23,16,East,226
2025-08-23,16,Central,320
2025-08-23,17,West,64
2025-08-23,17,East,67
2025-08-23,17,Central,269
2025-08-23,18,West,429
2025-08-23,18,East,87
2025-08-23,18,Central,14
2025-08-23,19,West,17
2025-08-23,19,East,339
2025-08-23,19,Central,182
2025-08-23,20,West,440
2025-08-23,20,East,468
2025-08-23,20,Central,166
2025-08-23,21,West,442
2025-08-23,21,East,243
2025-08-23,21,Central,239
2025-08-23,22,West,499
2025-08-23,22,East,445
2025-08-23,22,Central,276
2025-08-23,23,West,478
2025-08-23,23,East,139
2025-08-23,23,Central,280
2025-08-23,24,West,227
2025-08-23,24,East,69
2025-08-23,24,Central,496
2025-08-23,25,West,485
2025-08-23,25,East,357
2025-08-23,25,Central,276
2025-08-23,26,West,90
2025-08-23,26,East,302
2025-08-23,26,Central,305
2025-08-23,27,West,233
2025-08-23,27,East,323
2025-08-23,27,Central,383
2025-08-23,28,West,325
2025-08-23,28,East,449
2025-08-23,28,Central,288
2025-08-23,29,West,222
2025-08-23,29,East,268
2025-08-23,29,Central,327
2025-08-23,30,West,327
2025-08-23,30,East,273
2025-08-23,30,Central,158
2025-08-23,31,West,465
2025-08-23,31,East,177
2025-08-23,31,Central,246
2025-08-23,32,West,276
2025-08-23,32,East,116
2025-08-23,32,Central,412
2025-08-23,33,West,45
2025-08-23,33,East,226
2025-08-23,33,Central,157
2025-08-23,34,West,187
2025-08-23,34,East,211
2025-08-23,34,Central,133
2025-08-23,35,West,79
2025-08-23,35,East,155
2025-08-23,35,Central,5
2025-08-23,36,West,0
2025-08-23,36,East,267
2025-08-23,36,Central,417
2025-08-23,37,West,388
2025-08-23,37,East,434
2025-08-23,37,Central,69
2025-08-23,38,West,176
2025-08-23,38,East,146
2025-08-23,38,Central,240
2025-08-23,39,West,273
2025-08-23,39,East,4
2025-08-23,39,Central,352
2025-08-23,40,West,472
2025-08-23,40,East,251
2025-08-23,40,Central,484
2025-08-23,41,West,386
2025-08-23,41,East,244
2025-08-23,41,Central,153
2025-08-23,42,West,4
2025-08-23,42,East,392
2025-08-23,42,Central,220
2025-08-23,43,West,408
2025-08-23,43,East,149
2025-08-23,43,Central,305
2025-08-23,44,West,118
2025-08-23,44,East,407
2025-08-23,44,Central,3
2025-08-23,45,West,280
2025-08-23,45,East,191
2025-08-23,45,Central,96
2025-08-23,46,West,210
2025-08-23,46,East,451
2025-08-23,46,Central,287
2025-08-23,47,West,223
2025-08-23,47,East,202
2025-08-23,47,Central,127
2025-08-23,48,West,83
2025-08-23,48,East,366
2025-08-23,48,Central,377
2025-08-23,49,West,330
2025-08-23,49,East,199
2025-08-23,49,Central,424
2025-08-23,50,West,193
2025-08-23,50,East,112
2025-08-23,50,Central,134
2025-08-23,51,West,40
2025-08-23,51,East,216
2025-08-23,51,Central,320
2025-08-23,52,West,122
2025-08-23,52,East,264
2025-08-23,52,Central,391
2025-08-23,53,West,409
2025-08-23,53,East,465
2025-08-23,53,Central,313
2025-08-23,54,West,413
2025-08-23,54,East,355
2025-08-23,54,Central,350
2025-08-23,55,West,139
2025-08-23,55,East,145
2025-08-23,55,Central,332
2025-08-23,56,West,380
2025-08-23,56,East,272
2025-08-23,56,Central,414
2025-08-23,57,West,137
2025-08-23,57,East,211
2025-08-23,57,Central,96
2025-08-23,58,West,436
2025-08-23,58,East,35
2025-08-23,58,Central,93
2025-08-23,59,West,69
2025-08-23,59,East,148
2025-08-23,59,Central,56
2025-08-23,60,West,326
2025-08-23,60,East,233
2025-08-23,60,Central,316
2025-08-23,61,West,231
2025-08-23,61,East,139
2025-08-23,61,Central,358
2025-08-23,62,West,318
2025-08-23,62,East,251
2025-08-23,62,Central,96
2025-08-23,63,West,164
2025-08-23,63,East,9
2025-08-23,63,Central,77
2025-08-23,64,West,25
2025-08-23,64,East,496
2025-08-23,64,Central,273
2025-08-23,65,West,11
2025-08-23,65,East,95
2025-08-23,65,Central,497
2025-08-23,66,West,52
2025-08-23,66,East,144
2025-08-23,66,Central,137
2025-08-23,67,West,64
2025-08-23,67,East,366
2025-08-23,67,Central,224
2025-08-23,68,West,372
2025-08-23,68,East,4
2025-08-23,68,Central,119
2025-08-23,69,West,46
2025-08-23,69,East,77
2025-08-23,69,Central,7
2025-08-23,70,West,252
2025-08-23,70,East,111
2025-08-23,70,Central,175
2025-08-23,71,West,215
2025-08-23,71,East,159
2025-08-23,71,Central,402
2025-08-23,72,West,409
2025-08-23,72,East,255
2025-08-23,72,Central,190
2025-08-23,73,West,237
2025-08-23,73,East,356
2025-08-23,73,Central,405
2025-08-23,74,West,16
2025-08-23,74,East,169
2025-08-23,74,Central,41
2025-08-23,75,West,431
2025-08-23,75,East,384
2025-08-23,75,Central,487
2025-08-23,76,West,74
2025-08-23,76,East,28
2025-08-23,76,Central,136
2025-08-23,77,West,397
2025-08-23,77,East,200
2025-08-23,77,Central,36
2025-08-23,78,West,278
2025-08-23,78,East,240
2025-08-23,78,Central,92
2025-08-23,79,West,98
2025-08-23,79,East,458
2025-08-23,79,Central,430
2025-08-23,80,West,128
2025-08-23,80,East,418
2025-08-23,80,Central,195
2025-08-23,81,West,424
2025-08-23,81,East,6
2025-08-23,81,Central,62
2025-08-23,82,West,498
2025-08-23,82,East,393
2025-08-23,82,Central,365
2025-08-23,83,West,127
2025-08-23,83,East,197
2025-08-23,83,Central,394
2025-08-23,84,West,499
2025-08-23,84,East,226
2025-08-23,84,Central,126
2025-08-23,85,West,377
2025-08-23,85,East,17
2025-08-23,85,Central,101
2025-08-23,86,West,235
2025-08-23,86,East,376
2025-08-23,86,Central,394
2025-08-23,87,West,48
2025-08-23,87,East,266
2025-08-23,87,Central,340
2025-08-23,88,West,106
2025-08-23,88,East,242
2025-08-23,88,Central,199
2025-08-23,89,West,348
2025-08-23,89,East,492
2025-08-23,89,Central,159
2025-08-23,90,West,479
2025-08-23,90,East,165
2025-08-23,90,Central,81
2025-09-22,1,West,322
2025-09-22,1,East,372
2025-09-22,1,Central,21
2025-09-22,2,West,381
2025-09-22,2,East,479
2025-09-22,2,Central,281
2025-09-22,3,West,266
2025-09-22,3,East,62
2025-09-22,3,Central,129
2025-09-22,4,West,246
2025-09-22,4,East,326
2025-09-22,4,Central,152
2025-09-22,5,West,101
2025-09-22,5,East,184
2025-09-22,5,Central,454
2025-09-22,6,West,26
2025-09-22,6,East,442
2025-09-22,6,Central,341
2025-09-22,7,West,111
2025-09-22,7,East,498
2025-09-22,7,Central,57
2025-09-22,8,West,120
2025-09-22,8,East,324
2025-09-22,8,Central,222
2025-09-22,9,West,166
2025-09-22,9,East,7
2025-09-22,9,Central,85
2025-09-22,10,West,406
2025-09-22,10,East,141
2025-09-22,10,Central,299
2025-09-22,11,West,61
2025-09-22,11,East,202
2025-09-22,11,Central,404
2025-09-22,12,West,124
2025-09-22,12,East,4
2025-09-22,12,Central,496
2025-09-22,13,West,21
2025-09-22,13,East,297
2025-09-22,13,Central,401
2025-09-22,14,West,353
2025-09-22,14,East,243
2025-09-22,14,Central,352
2025-09-22,15,West,305
2025-09-22,15,East,79
2025-09-22,15,Central,190
2025-09-22,16,West,394
2025-09-22,16,East,45
2025-09-22,16,Central,127
2025-09-22,17,West,80
2025-09-22,17,East,255
2025-09-22,17,Central,46
2025-09-22,18,West,351
2025-09-22,18,East,316
2025-09-22,18,Central,173
2025-09-22,19,West,476
2025-09-22,19,East,496
2025-09-22,19,Central,388
2025-09-22,20,West,320
2025-09-22,20,East,30
2025-09-22,20,Central,30
2025-09-22,21,West,182
2025-09-22,21,East,330
2025-09-22,21,Central,78
2025-09-22,22,West,359
2025-09-22,22,East,274
2025-09-22,22,Central,405
2025-09-22,23,West,54
2025-09-22,23,East,64
2025-09-22,23,Central,249
2025-09-22,24,West,119
2025-09-22,24,East,162
2025-09-22,24,Central,285
2025-09-22,25,West,403
2025-09-22,25,East,330
2025-09-22,25,Central,387
2025-09-22,26,West,177
2025-09-22,26,East,412
2025-09-22,26,Central,456
2025-09-22,27,West,224
2025-09-22,27,East,375
2025-09-22,27,Central,98
2025-09-22,28,West,10
2025-09-22,28,East,352
2025-09-22,28,Central,193
2025-09-22,29,West,183
2025-09-22,29,East,370
2025-09-22,29,Central,68
2025-09-22,30,West,128
2025-09-22,30,East,460
2025-09-22,30,Central,20
2025-09-22,31,West,248
2025-09-22,31,East,361
2025-09-22,31,Central,224
2025-09-22,32,West,286
2025-09-22,32,East,150
2025-09-22,32,Central,277
2025-09-22,33,West,356
2025-09-22,33,East,250
2025-09-22,33,Central,97
2025-09-22,34,West,290
2025-09-22,34,East,95
2025-09-22,34,Central,278
2025-09-22,35,West,178
2025-09-22,35,East,165
2025-09-22,35,Central,374
2025-09-22,36,West,239
2025-09-22,36,East,140
2025-09-22,36,Central,444
2025-09-22,37,West,425
2025-09-22,37,East,306
2025-09-22,37,Central,468
2025-09-22,38,West,440
2025-09-22,38,East,283
2025-09-22,38,Central,82
2025-09-22,39,West,35
2025-09-22,39,East,271
2025-09-22,39,Central,79
2025-09-22,40,West,230
2025-09-22,40,East,151
2025-09-22,40,Central,419
2025-09-22,41,West,134
2025-09-22,41,East,277
2025-09-22,41,Central,187
2025-09-22,42,West,232
2025-09-22,42,East,0
2025-09-22,42,Central,397
2025-09-22,43,West,326
2025-09-22,43,East,259
2025-09-22,43,Central,194
2025-09-22,44,West,375
2025-09-22,44,East,94
2025-09-22,44,Central,452
2025-09-22,45,West,9
2025-09-22,45,East,317
2025-09-22,45,Central,438
2025-09-22,46,West,186
2025-09-22,46,East,397
2025-09-22,46,Central,317
2025-09-22,47,West,122
2025-09-22,47,East,164
2025-09-22,47,Central,369
2025-09-22,48,West,32
2025-09-22,48,East,337
2025-09-22,48,Central,495
2025-09-22,49,West,275
2025-09-22,49,East,419
2025-09-22,49,Central,198
2025-09-22,50,West,97
2025-09-22,50,East,268
2025-09-22,50,Central,349
2025-09-22,51,West,254
2025-09-22,51,East,392
2025-09-22,51,Central,282
2025-09-22,52,West,78
2025-09-22,52,East,313
2025-09-22,52,Central,144
2025-09-22,53,West,165
2025-09-22,53,East,209
2025-09-22,53,Central,328
2025-09-22,54,West,164
2025-09-22,54,East,56
2025-09-22,54,Central,49
2025-09-22,55,West,267
2025-09-22,55,East,337
2025-09-22,55,Central,34
2025-09-22,56,West,22
2025-09-22,56,East,427
2025-09-22,56,Central,480
2025-09-22,57,West,66
2025-09-22,57,East,91
2025-09-22,57,Central,447
2025-09-22,58,West,16
2025-09-22,58,East,103
2025-09-22,58,Central,54
2025-09-22,59,West,248
2025-09-22,59,East,98
2025-09-22,59,Central,50
2025-09-22,60,West,16
2025-09-22,60,East,292
2025-09-22,60,Central,328
2025-09-22,61,West,428
2025-09-22,61,East,198
2025-09-22,61,Central,336
2025-09-22,62,West,250
2025-09-22,62,East,269
2025-09-22,62,Central,319
2025-09-22,63,West,359
2025-09-22,63,East,302
2025-09-22,63,Central,131
2025-09-22,64,West,25
2025-09-22,64,East,187
2025-09-22,64,Central,113
2025-09-22,65,West,310
2025-09-22,65,East,367
2025-09-22,65,Central,36
2025-09-22,66,West,6
2025-09-22,66,East,476
2025-09-22,66,Central,471
2025-09-22,67,West,106
2025-09-22,67,East,335
2025-09-22,67,Central,251
2025-09-22,68,West,475
2025-09-22,68,East,455
2025-09-22,68,Central,426
2025-09-22,69,West,40
2025-09-22,69,East,239
2025-09-22,69,Central,410
2025-09-22,70,West,327
2025-09-22,70,East,31
2025-09-22,70,Central,184
2025-09-22,71,West,285
2025-09-22,71,East,380
2025-09-22,71,Central,480
2025-09-22,72,West,455
2025-09-22,72,East,212
2025-09-22,72,Central,420
2025-09-22,73,West,188
2025-09-22,73,East,406
2025-09-22,73,Central,362
2025-09-22,74,West,29
2025-09-22,74,East,421
2025-09-22,74,Central,315
2025-09-22,75,West,136
2025-09-22,75,East,270
2025-09-22,75,Central,20
2025-09-22,76,West,375
2025-09-22,76,East,36
2025-09-22,76,Central,427
2025-09-22,77,West,155
2025-09-22,77,East,39
2025-09-22,77,Central,483
2025-09-22,78,West,110
2025-09-22,78,East,491
2025-09-22,78,Central,265
2025-09-22,79,West,49
2025-09-22,79,East,51
2025-09-22,79,Central,371
2025-09-22,80,West,118
2025-09-22,80,East,272
2025-09-22,80,Central,197
2025-09-22,81,West,97
2025-09-22,81,East,98
2025-09-22,81,Central,269
2025-09-22,82,West,336
2025-09-22,82,East,127
2025-09-22,82,Central,291
2025-09-22,83,West,320
2025-09-22,83,East,485
2025-09-22,83,Central,91
2025-09-22,84,West,285
2025-09-22,84,East,383
2025-09-22,84,Central,285
2025-09-22,85,West,212
2025-09-22,85,East,382
2025-09-22,85,Central,54
2025-09-22,86,West,392
2025-09-22,86,East,326
2025-09-22,86,Central,295
2025-09-22,87,West,183
2025-09-22,87,East,345
2025-09-22,87,Central,234
2025-09-22,88,West,359
2025-09-22,88,East,340
2025-09-22,88,Central,218
2025-09-22,89,West,452
2025-09-22,89,East,53
2025-09-22,89,Central,85
2025-09-22,90,West,405
2025-09-22,90,East,92
2025-09-22,90,Central,281
2025-10-22,1,West,205
2025-10-22,1,East,258
2025-10-22,1,Central,172
2025-10-22,2,West,336
2025-10-22,2,East,80
2025-10-22,2,Central,273
2025-10-22,3,West,307
2025-10-22,3,East,226
2025-10-22,3,Central,477
2025-10-22,4,West,180
2025-10-22,4,East,462
2025-10-22,4,Central,161
2025-10-22,5,West,281
2025-10-22,5,East,166
2025-10-22,5,Central,432
2025-10-22,6,West,190
2025-10-22,6,East,211
2025-10-22,6,Central,391
2025-10-22,7,West,324
2025-10-22,7,East,220
2025-10-22,7,Central,422
2025-10-22,8,West,371
2025-10-22,8,East,165
2025-10-22,8,Central,311
2025-10-22,9,West,123
2025-10-22,9,East,288
2025-10-22,9,Central,279
2025-10-22,10,West,109
2025-10-22,10,East,192
2025-10-22,10,Central,392
2025-10-22,11,West,281
2025-10-22,11,East,474
2025-10-22,11,Central,381
2025-10-22,12,West,130
2025-10-22,12,East,184
2025-10-22,12,Central,492
2025-10-22,13,West,231
2025-10-22,13,East,229
2025-10-22,13,Central,491
2025-10-22,14,West,203
2025-10-22,14,East,0
2025-10-22,14,Central,371
2025-10-22,15,West,17
2025-10-22,15,East,145
2025-10-22,15,Central,305
2025-10-22,16,West,8
2025-10-22,16,East,265
2025-10-22,16,Central,69
2025-10-22,17,West,455
2025-10-22,17,East,154
2025-10-22,17,Central,3
2025-10-22,18,West,153
2025-10-22,18,East,113
2025-10-22,18,Central,109
2025-10-22,19,West,438
2025-10-22,19,East,161
2025-10-22,19,Central,11
2025-10-22,20,West,395
2025-10-22,20,East,420
2025-10-22,20,Central,482
2025-10-22,21,West,353
2025-10-22,21,East,421
2025-10-22,21,Central,141
2025-10-22,22,West,470
2025-10-22,22,East,283
2025-10-22,22,Central,261
2025-10-22,23,West,284
2025-10-22,23,East,292
2025-10-22,23,Central,474
2025-10-22,24,West,292
2025-10-22,24,East,79
2025-10-22,24,Central,48
2025-10-22,25,West,19
2025-10-22,25,East,235
2025-10-22,25,Central,182
2025-10-22,26,West,79
2025-10-22,26,East,70
2025-10-22,26,Central,135
2025-10-22,27,West,187
2025-10-22,27,East,455
2025-10-22,27,Central,298
2025-10-22,28,West,127
2025-10-22,28,East,119
2025-10-22,28,Central,131
2025-10-22,29,West,415
2025-10-22,29,East,153
2025-10-22,29,Central,47
2025-10-22,30,West,292
2025-10-22,30,East,204
2025-10-22,30,Central,291
2025-10-22,31,West,469
2025-10-22,31,East,111
2025-10-22,31,Central,375
2025-10-22,32,West,39
2025-10-22,32,East,370
2025-10-22,32,Central,166
2025-10-22,33,West,405
2025-10-22,33,East,247
2025-10-22,33,Central,88
2025-10-22,34,West,249
2025-10-22,34,East,422
2025-10-22,34,Central,460
2025-10-22,35,West,353
2025-10-22,35,East,359
2025-10-22,35,Central,295
2025-10-22,36,West,419
2025-10-22,36,East,464
2025-10-22,36,Central,48
2025-10-22,37,West,304
2025-10-22,37,East,328
2025-10-22,37,Central,153
2025-10-22,38,West,19
2025-10-22,38,East,374
2025-10-22,38,Central,413
2025-10-22,39,West,295
2025-10-22,39,East,195
2025-10-22,39,Central,40
2025-10-22,40,West,399
2025-10-22,40,East,28
2025-10-22,40,Central,471
2025-10-22,41,West,394
2025-10-22,41,East,171
2025-10-22,41,Central,178
2025-10-22,42,West,450
2025-10-22,42,East,418
2025-10-22,42,Central,222
2025-10-22,43,West,213
2025-10-22,43,East,476
2025-10-22,43,Central,444
2025-10-22,44,West,61
2025-10-22,44,East,445
2025-10-22,44,Central,394
2025-10-22,45,West,116
2025-10-22,45,East,382
2025-10-22,45,Central,334
2025-10-22,46,West,434
2025-10-22,46,East,308
2025-10-22,46,Central,475
2025-10-22,47,West,5
2025-10-22,47,East,324
2025-10-22,47,Central,398
2025-10-22,48,West,323
2025-10-22,48,East,195
2025-10-22,48,Central,27
2025-10-22,49,West,156
2025-10-22,49,East,268
2025-10-22,49,Central,21
2025-10-22,50,West,163
2025-10-22,50,East,276
2025-10-22,50,Central,289
2025-10-22,51,West,76
2025-10-22,51,East,167
2025-10-22,51,Central,257
2025-10-22,52,West,357
2025-10-22,52,East,113
2025-10-22,52,Central,78
2025-10-22,53,West,25
2025-10-22,53,East,344
2025-10-22,53,Central,374
2025-10-22,54,West,201
2025-10-22,54,East,497
2025-10-22,54,Central,228
2025-10-22,55,West,385
2025-10-22,55,East,304
2025-10-22,55,Central,294
2025-10-22,56,West,258
2025-10-22,56,East,46
2025-10-22,56,Central,113
2025-10-22,57,West,221
2025-10-22,57,East,148
2025-10-22,57,Central,402
2025-10-22,58,West,201
2025-10-22,58,East,75
2025-10-22,58,Central,67
2025-10-22,59,West,172
2025-10-22,59,East,42
2025-10-22,59,Central,243
2025-10-22,60,West,292
2025-10-22,60,East,381
2025-10-22,60,Central,25
2025-10-22,61,West,280
2025-10-22,61,East,204
2025-10-22,61,Central,134
2025-10-22,62,West,43
2025-10-22,62,East,204
2025-10-22,62,Central,256
2025-10-22,63,West,222
2025-10-22,63,East,396
2025-10-22,63,Central,357
2025-10-22,64,West,66
2025-10-22,64,East,390
2025-10-22,64,Central,69
2025-10-22,65,West,246
2025-10-22,65,East,286
2025-10-22,65,Central,101
2025-10-22,66,West,249
2025-10-22,66,East,202
2025-10-22,66,Central,333
2025-10-22,67,West,292
2025-10-22,67,East,100
2025-10-22,67,Central,287
2025-10-22,68,West,315
2025-10-22,68,East,376
2025-10-22,68,Central,268
2025-10-22,69,West,126
2025-10-22,69,East,124
2025-10-22,69,Central,36
2025-10-22,70,West,136
2025-10-22,70,East,397
2025-10-22,70,Central,220
2025-10-22,71,West,165
2025-10-22,71,East,350
2025-10-22,71,Central,473
2025-10-22,72,West,294
2025-10-22,72,East,45
2025-10-22,72,Central,57
2025-10-22,73,West,343
2025-10-22,73,East,211
2025-10-22,73,Central,216
2025-10-22,74,West,187
2025-10-22,74,East,178
2025-10-22,74,Central,97
2025-10-22,75,West,164
2025-10-22,75,East,176
2025-10-22,75,Central,304
2025-10-22,76,West,335
2025-10-22,76,East,12
2025-10-22,76,Central,394
2025-10-22,77,West,156
2025-10-22,77,East,86
2025-10-22,77,Central,179
2025-10-22,78,West,315
2025-10-22,78,East,420
2025-10-22,78,Central,411
2025-10-22,79,West,226
2025-10-22,79,East,319
2025-10-22,79,Central,74
2025-10-22,80,West,225
2025-10-22,80,East,22
2025-10-22,80,Central,473
2025-10-22,81,West,418
2025-10-22,81,East,119
2025-10-22,81,Central,102
2025-10-22,82,West,350
2025-10-22,82,East,191
2025-10-22,82,Central,79
2025-10-22,83,West,387
2025-10-22,83,East,372
2025-10-22,83,Central,436
2025-10-22,84,West,43
2025-10-22,84,East,57
2025-10-22,84,Central,378
2025-10-22,85,West,27
2025-10-22,85,East,124
2025-10-22,85,Central,485
2025-10-22,86,West,317
2025-10-22,86,East,474
2025-10-22,86,Central,75
2025-10-22,87,West,444
2025-10-22,87,East,426
2025-10-22,87,Central,419
2025-10-22,88,West,147
2025-10-22,88,East,7
2025-10-22,88,Central,175
2025-10-22,89,West,355
2025-10-22,89,East,411
2025-10-22,89,Central,56
2025-10-22,90,West,156
2025-10-22,90,East,230
2025-10-22,90,Central,241
2025-11-21,1,West,11
2025-11-21,1,East,169
2025-11-21,1,Central,107
2025-11-21,2,West,378
2025-11-21,2,East,275
2025-11-21,2,Central,108
2025-11-21,3,West,104
2025-11-21,3,East,279
2025-11-21,3,Central,267
2025-11-21,4,West,384
2025-11-21,4,East,132
2025-11-21,4,Central,280
2025-11-21,5,West,247
2025-11-21,5,East,318
2025-11-21,5,Central,373
2025-11-21,6,West,72
2025-11-21,6,East,355
2025-11-21,6,Central,357
2025-11-21,7,West,342
2025-11-21,7,East,9
2025-11-21,7,Central,192
2025-11-21,8,West,298
2025-11-21,8,East,463
2025-11-21,8,Central,339
2025-11-21,9,West,269
2025-11-21,9,East,22
2025-11-21,9,Central,130
2025-11-21,10,West,87
2025-11-21,10,East,30
2025-11-21,10,Central,145
2025-11-21,11,West,102
2025-11-21,11,East,404
2025-11-21,11,Central,356
2025-11-21,12,West,316
2025-11-21,12,East,138
2025-11-21,12,Central,27
2025-11-21,13,West,238
2025-11-21,13,East,335
2025-11-21,13,Central,483
2025-11-21,14,West,4
2025-11-21,14,East,34
2025-11-21,14,Central,198
2025-11-21,15,West,338
2025-11-21,15,East,138
2025-11-21,15,Central,339
2025-11-21,16,West,436
2025-11-21,16,East,467
2025-11-21,16,Central,337
2025-11-21,17,West,184
2025-11-21,17,East,442
2025-11-21,17,Central,55
2025-11-21,18,West,9
2025-11-21,18,East,149
2025-11-21,18,Central,444
2025-11-21,19,West,452
2025-11-21,19,East,332
2025-11-21,19,Central,197
2025-11-21,20,West,118
2025-11-21,20,East,194
2025-11-21,20,Central,260
2025-11-21,21,West,500
2025-11-21,21,East,363
2025-11-21,21,Central,50
2025-11-21,22,West,462
2025-11-21,22,East,161
2025-11-21,22,Central,248
2025-11-21,23,West,443
2025-11-21,23,East,305
2025-11-21,23,Central,272
2025-11-21,24,West,45
2025-11-21,24,East,95
2025-11-21,24,Central,101
2025-11-21,25,West,256
2025-11-21,25,East,494
2025-11-21,25,Central,234
2025-11-21,26,West,287
